county_fips,county_name,state_fips,state_abbr,total_population,total_households,median_household_income,median_age,pct_65_plus,pct_rural,pct_served,pct_underserved,pct_unserved,pct_below_benchmark,complaints_total,complaints_per_1k_hh,complaints_wireless_wireline,complaints_internet,complaints_tv_video,complaints_emergency,complaints_radio,complaints_accessibility,complaints_billing_dispute,complaints_other,desert_cutoff,is_digital_desert,data_center_count,planned_count,planned_mw,operational_mw,modeled_water_l_per_year,c_availability_gap,c_complaint_friction,c_socioeconomic,equity_index,infra_norm,access_norm,mismatch_score,mismatch_quadrant
13079,Crawford County,,,69498,24742,66953,35.2,0.0586,0.082,0.8552,0.1182,0.0265,0.1448,304,12.29,217,51,26,4,4,1,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.1536502546689304,0.39309021113243753,0.20390210921095833,25.0,0.0,0.22325741890959283,0.0,low_compute_served
13081,Crisp County,,,222036,78799,79496,30.6,0.1115,0.0,0.9419,0.0279,0.0303,0.0581,722,9.16,516,122,62,9,9,2,1,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.061651103565365024,0.272936660268714,0.12512951270615127,15.15,0.0,0.10996089256958823,0.0,low_compute_served
13083,Dade County,,,4363,1584,42674,44.5,0.2465,0.8578,0.5487,0.2741,0.1773,0.4513,20,12.63,14,3,2,0,0,0,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.47888370118845497,0.4061420345489444,0.7565539744195834,52.28,0.0,0.537037037037037,0.0,low_compute_underserved
13085,Dawson County,,,41310,15362,54533,38.9,0.1229,0.3665,0.6565,0.2834,0.0601,0.3435,182,11.85,130,31,16,2,2,1,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.3644949066213922,0.3761996161228407,0.42709500568654285,38.42,0.0,0.3776167471819646,0.0,low_compute_served
13087,Decatur County,,,6725,2578,44986,41.1,0.1792,0.6158,0.496,0.3632,0.1408,0.504,34,13.19,24,6,3,0,0,0,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.5348047538200339,0.42763915547024955,0.6137341694544642,51.7,0.0,0.5303657694962043,0.0,low_compute_underserved
13089,DeKalb County,,,45823,18972,70263,35.9,0.1262,0.2998,0.7711,0.1956,0.0333,0.2289,351,18.5,251,59,30,5,5,1,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.24289049235993207,0.6314779270633397,0.30095393876586224,39.34,0.0,0.38819875776397517,0.0,low_compute_served
13091,Dodge County,,,21277,7734,60592,42.6,0.2591,0.735,0.4876,0.3326,0.1798,0.5124,175,22.63,125,30,15,2,2,1,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.5437181663837012,0.7900191938579654,0.6020890138586916,64.45,0.0,0.6770186335403727,0.0,low_compute_underserved
13093,Dooly County,,,2472,906,40334,41.8,0.3164,1.0,0.2339,0.5676,0.1986,0.7661,4,4.42,3,1,0,0,0,0,0,0,0.5591250000000001,True,0.0,0.0,0.0,0.0,0.0,0.8129244482173175,0.09097888675623801,0.8662802337349642,57.36,0.0,0.5954681389463998,0.0,low_compute_underserved
13095,Dougherty County,,,81389,29238,61043,33.7,0.1669,0.0987,0.8857,0.0764,0.0379,0.1143,389,13.3,278,66,33,5,5,1,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.12128607809847199,0.43186180422264875,0.3178741408243005,27.91,0.0,0.2567287784679089,0.0,low_compute_served
13097,Douglas County,,,11675,4671,57258,39.4,0.1525,0.5563,0.572,0.2979,0.1301,0.428,81,17.34,58,14,7,1,1,0,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.45415959252971133,0.5869481765834932,0.49413602697384523,51.06,0.0,0.5230043708304578,0.0,low_compute_underserved
13099,Early County,,,12775,4568,53023,37.8,0.1951,0.7562,0.3883,0.3864,0.2253,0.6117,65,14.23,46,11,6,1,1,0,0,0,0.5591250000000001,True,0.0,0.0,0.0,0.0,0.0,0.6490874363327674,0.4675623800383877,0.6193710926285931,57.81,0.0,0.6006441223832528,0.0,low_compute_underserved
13101,Echols County,,,6481,2154,37059,40.1,0.16,0.5724,0.5212,0.3391,0.1397,0.4788,38,17.64,27,6,3,0,0,0,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.5080645161290323,0.5984644913627639,0.6392198413183754,57.25,0.0,0.5942028985507246,0.0,low_compute_underserved
13103,Effingham County,,,10968,4045,44281,39.3,0.2955,0.8711,0.4512,0.3616,0.1872,0.5488,86,21.26,61,15,7,1,1,0,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.5823429541595925,0.7374280230326296,0.7815846303747138,68.64,0.0,0.7252127904301817,0.0,low_compute_underserved
13105,Elbert County,,,43186,16050,67775,34.5,0.1662,0.2985,0.7343,0.2237,0.042,0.2657,128,7.98,92,22,11,2,2,0,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.2819397283531409,0.22763915547024954,0.34247000283762996,27.81,0.0,0.255578559926386,0.0,low_compute_served
13107,Emanuel County,,,19766,7197,59893,41.6,0.2456,0.7956,0.4412,0.3576,0.2012,0.5588,110,15.28,79,19,9,1,1,0,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.5929541595925296,0.5078694817658349,0.619394059796706,56.98,0.0,0.5910973084886129,0.0,low_compute_underserved
13109,Evans County,,,38086,12675,61803,32.0,0.135,0.1563,0.8972,0.0723,0.0305,0.1028,227,17.91,162,38,20,3,3,1,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.10908319185059423,0.6088291746641075,0.31272523123017754,33.49,0.0,0.32091097308488614,0.0,low_compute_served
13111,Fannin County,,,39724,15600,70192,37.7,0.1814,0.4616,0.639,0.3197,0.0413,0.361,138,8.85,99,23,12,2,2,0,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.38306451612903225,0.26103646833013433,0.39308275801842035,34.29,0.0,0.33011272141706927,0.0,low_compute_served
13113,Fayette County,,,133772,48992,65423,33.1,0.0806,0.0789,0.9662,0.0159,0.018,0.0338,533,10.88,381,90,46,7,7,2,1,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.03586587436332767,0.3389635316698657,0.22697876724438484,18.97,0.0,0.1538992408557626,0.0,low_compute_served
13115,Floyd County,,,16273,6307,47161,37.1,0.2222,0.5932,0.4849,0.3788,0.1363,0.5151,80,12.68,57,14,7,1,1,0,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.5465831918505942,0.40806142034548937,0.6186052104754243,51.61,0.0,0.5293305728088337,0.0,low_compute_underserved
13117,Forsyth County,,,3870,1478,28860,42.5,0.2309,0.7583,0.4727,0.3983,0.1289,0.5273,28,18.94,20,5,2,0,0,0,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.5595288624787775,0.6483685220729367,0.8039443003295712,65.17,0.0,0.6853002070393375,0.0,low_compute_underserved
13119,Franklin County,,,97045,36042,68871,32.6,0.1015,0.2083,0.9247,0.0283,0.0469,0.0753,549,15.23,393,93,47,7,7,2,1,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.07990237691001699,0.5059500959692897,0.2625384126139706,27.47,0.0,0.2516678168852082,0.0,low_compute_served
13121,Fulton County,,,16508,5688,62678,46.2,0.2448,0.709,0.3865,0.4646,0.1489,0.6135,89,15.65,64,15,8,1,1,0,0,0,0.5591250000000001,True,0.0,0.0,0.0,0.0,0.0,0.6509974533106961,0.5220729366602688,0.5700056520738392,58.56,0.0,0.6092707614446745,0.0,low_compute_underserved
13123,Gilmer County,,,103045,34694,86963,35.8,0.1489,0.3424,0.698,0.2258,0.0762,0.302,455,13.11,325,77,39,6,6,1,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.3204584040747029,0.42456813819577727,0.2189094124921161,33.15,0.0,0.3170002300437083,0.0,low_compute_served
13125,Glascock County,,,40819,14751,67054,34.6,0.1901,0.4627,0.5623,0.2858,0.1519,0.4377,109,7.39,78,18,9,1,1,0,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.46445246179966043,0.20499040307101726,0.41991271250915313,36.25,0.0,0.3526570048309179,0.0,low_compute_served
13127,Glynn County,,,21275,8048,52925,35.3,0.183,0.4822,0.6085,0.3375,0.054,0.3915,152,18.89,109,26,13,2,2,0,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.4154286926994907,0.6464491362763916,0.516446906204763,52.15,0.0,0.5355417529330573,0.0,low_compute_underserved
13129,Gordon County,,,39069,12710,63735,37.7,0.1691,0.2351,0.6009,0.2608,0.1384,0.3991,157,12.35,112,27,14,2,2,0,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.4234932088285229,0.3953934740882918,0.349059424209328,39.5,0.0,0.39003910743041176,0.0,low_compute_served
13131,Grady County,,,297206,112755,81798,31.0,0.1066,0.0,0.9272,0.0641,0.0087,0.0728,1244,11.03,889,210,107,16,16,4,1,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.07724957555178269,0.34472168905950096,0.10667029785524812,17.82,0.0,0.14067172762824937,0.0,low_compute_served
13133,Greene County,,,348610,133346,69834,30.9,0.1087,0.1956,0.7465,0.1812,0.0723,0.2535,2138,16.03,1529,361,184,28,28,6,2,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.26899405772495755,0.5366602687140115,0.25624051354897814,35.95,0.0,0.34920634920634924,0.0,low_compute_served
13135,Gwinnett County,,,27426,11269,56834,38.7,0.1774,0.3764,0.6642,0.2454,0.0904,0.3358,157,13.93,112,27,14,2,2,0,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.35632427843803055,0.456046065259117,0.4497978143140664,41.46,0.0,0.4125833908442605,0.0,low_compute_served
13137,Habersham County,,,30768,10575,70401,38.3,0.2206,0.6112,0.6358,0.301,0.0632,0.3642,181,17.12,129,31,16,2,2,1,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.3864601018675722,0.5785028790786948,0.46892221143333596,47.43,0.0,0.48125143777317697,0.0,low_compute_served
13139,Hall County,,,98159,34499,68035,36.0,0.1511,0.1985,0.9641,0.0285,0.0074,0.0359,451,13.07,322,76,39,6,6,1,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.03809422750424448,0.42303262955854126,0.29615506595938407,23.73,0.0,0.20864964343225215,0.0,low_compute_served
13141,Hancock County,,,8608,2811,42122,44.4,0.2813,0.8344,0.4035,0.4405,0.1559,0.5965,44,15.65,31,7,4,1,1,0,0,0,0.5591250000000001,True,0.0,0.0,0.0,0.0,0.0,0.6329584040747029,0.5220729366602688,0.7741260106532416,62.94,0.0,0.659650333563377,0.0,low_compute_underserved
13143,Haralson County,,,38299,15371,64904,36.6,0.1399,0.3245,0.5928,0.2926,0.1146,0.4072,228,14.83,163,39,20,3,3,1,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.43208828522920206,0.49059500959692903,0.3540264398574754,43.31,0.0,0.43386243386243384,0.0,low_compute_served
13145,Harris County,,,24309,8329,60218,45.1,0.2264,0.5907,0.5706,0.3567,0.0728,0.4294,80,9.6,57,14,7,1,1,0,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.45564516129032256,0.28982725527831094,0.533329170424787,41.7,0.0,0.41534391534391535,0.0,low_compute_served
13147,Hart County,,,37381,13791,60740,32.1,0.1144,0.3674,0.8101,0.1406,0.0493,0.1899,162,11.75,116,27,14,2,2,0,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.2015067911714771,0.37236084452975043,0.3806274070718479,30.61,0.0,0.28778467908902694,0.0,low_compute_served
13149,Heard County,,,8743,3099,47212,38.9,0.2309,0.7474,0.3708,0.4631,0.1661,0.6292,61,19.68,44,10,5,1,1,0,0,0,0.5591250000000001,True,0.0,0.0,0.0,0.0,0.0,0.6676570458404074,0.6767754318618041,0.6777554394716028,67.34,0.0,0.7102599493903842,0.0,low_compute_underserved
13151,Henry County,,,3355,1368,44319,43.4,0.2718,1.0,0.2927,0.4783,0.2289,0.7073,16,11.7,11,3,1,0,0,0,0,0,0.5591250000000001,True,0.0,0.0,0.0,0.0,0.0,0.7505305602716469,0.37044145873320533,0.8114081696665812,63.27,0.0,0.6634460547504026,0.0,low_compute_underserved
13153,Houston County,,,1819,623,50731,49.2,0.3162,0.9598,0.4448,0.3355,0.2197,0.5552,7,11.24,5,1,1,0,0,0,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.5891341256366723,0.35278310940499047,0.7827545904617268,55.48,0.0,0.5738440303657695,0.0,low_compute_underserved
13155,Irwin County,,,6102,2165,42993,45.7,0.2334,0.7673,0.4094,0.4665,0.1241,0.5906,25,11.55,18,4,2,0,0,0,0,0,0.5591250000000001,True,0.0,0.0,0.0,0.0,0.0,0.62669779286927,0.36468330134357,0.7144396523141634,55.69,0.0,0.5762594893029676,0.0,low_compute_underserved
13157,Jackson County,,,14052,5216,51365,44.2,0.2529,0.7479,0.584,0.3204,0.0957,0.416,75,14.38,54,13,6,1,1,0,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.4414261460101867,0.4733205374280231,0.6641970097077411,50.83,0.0,0.5203588681849551,0.0,low_compute_underserved
13159,Jasper County,,,17328,6196,63409,37.3,0.1561,0.6056,0.4002,0.4471,0.1527,0.5998,128,20.66,92,22,11,2,2,0,0,0,0.5591250000000001,True,0.0,0.0,0.0,0.0,0.0,0.6364601018675722,0.7143953934740882,0.47265950964850617,62.28,0.0,0.6520588911893259,0.0,low_compute_underserved
13161,Jeff Davis County,,,292063,112976,75623,31.3,0.1046,0.0844,0.7474,0.1683,0.0842,0.2526,1645,14.56,1176,278,141,21,21,5,2,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.2680390492359932,0.4802303262955855,0.1761170791704417,31.93,0.0,0.3029675638371291,0.0,low_compute_served
13163,Jefferson County,,,101929,39007,66604,30.8,0.0882,0.0753,0.9208,0.0679,0.0112,0.0792,183,4.69,131,31,16,2,2,1,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.08404074702886248,0.10134357005758159,0.2226660189179096,12.48,0.0,0.07925005751092709,0.0,low_compute_served
13165,Jenkins County,,,7428,2824,46862,38.2,0.2966,0.6797,0.5119,0.388,0.1001,0.4881,47,16.64,34,8,4,1,1,0,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.5179329371816638,0.5600767754318617,0.6980821086975898,57.77,0.0,0.6001840349666437,0.0,low_compute_underserved
13167,Johnson County,,,39016,16108,71509,42.5,0.1815,0.5641,0.4208,0.4735,0.1056,0.5792,210,13.04,150,35,18,3,3,1,0,0,0.5591250000000001,True,0.0,0.0,0.0,0.0,0.0,0.6146010186757216,0.42188099808061413,0.42023925825028235,49.86,0.0,0.5092017483321831,0.0,low_compute_underserved
13169,Jones County,,,15001,5302,54580,41.5,0.2538,0.8424,0.3067,0.4991,0.1942,0.6933,94,17.73,67,16,8,1,1,0,0,0,0.5591250000000001,True,0.0,0.0,0.0,0.0,0.0,0.7356748726655348,0.601919385796545,0.6764049783426209,67.4,0.0,0.710950080515298,0.0,low_compute_underserved
13171,Lamar County,,,17523,6087,53796,40.3,0.2327,0.7161,0.4672,0.3889,0.1439,0.5328,85,13.96,61,14,7,1,1,0,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.565365025466893,0.45719769673704413,0.624039481875837,54.22,0.0,0.559351276742581,0.0,low_compute_underserved
13173,Lanier County,,,31764,12241,53476,38.5,0.1204,0.3781,0.4357,0.4224,0.1419,0.5643,138,11.27,99,23,12,2,2,0,0,0,0.5591250000000001,True,0.0,0.0,0.0,0.0,0.0,0.5987903225806451,0.35393474088291743,0.43661694421095265,47.25,0.0,0.4791810443984357,0.0,low_compute_served
13175,Laurens County,,,55023,19992,68843,30.5,0.124,0.2213,0.7509,0.1578,0.0913,0.2491,248,12.4,177,42,21,3,3,1,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.26432512733446517,0.3973128598848369,0.28155177051753183,31.52,0.0,0.2982516678168852,0.0,low_compute_served
13177,Lee County,,,16346,6145,60868,41.7,0.2557,0.7976,0.3735,0.4496,0.1769,0.6265,82,13.34,59,14,7,1,1,0,0,0,0.5591250000000001,True,0.0,0.0,0.0,0.0,0.0,0.6647920203735144,0.4333973128598848,0.620001244472827,57.26,0.0,0.594317920404877,0.0,low_compute_underserved
13179,Liberty County,,,96631,35148,66798,30.4,0.1198,0.0956,0.9725,0.0275,0.0,0.0275,426,12.12,305,72,37,6,6,1,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.02918081494057725,0.38656429942418424,0.24852815953460608,20.91,0.0,0.17621348056130665,0.0,low_compute_served
13181,Lincoln County,,,5915,2270,42049,40.8,0.1737,0.7927,0.5696,0.2895,0.1409,0.4304,24,10.57,17,4,2,0,0,0,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.4567062818336163,0.327063339731286,0.6917436738169678,47.01,0.0,0.4764205198987808,0.0,low_compute_served
13183,Long County,,,25321,9862,56742,39.2,0.2131,0.7231,0.5121,0.3552,0.1327,0.4879,97,9.84,69,16,8,1,1,0,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.517720713073005,0.29904030710172746,0.5944085682379502,46.04,0.0,0.4652634000460088,0.0,low_compute_served
13185,Lowndes County,,,674094,235878,75613,30.4,0.1306,0.0,0.9473,0.0527,0.0,0.0527,3211,13.61,2296,543,276,42,42,10,3,0,0.5591250000000001,False,3.0,0.0,0.0,1349.0,0.0,0.05592105263157894,0.44376199616122836,0.1631412225841501,21.85,0.0,0.18702553485162182,0.0,low_compute_served
13187,Lumpkin County,,,33319,12384,64241,40.0,0.2298,0.6228,0.5045,0.3533,0.1422,0.4955,230,18.57,164,39,20,3,3,1,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.5257852292020373,0.6341650671785029,0.5198955695061396,56.22,0.0,0.5823556475730388,0.0,low_compute_underserved
13189,McDuffie County,,,154265,51365,79467,32.6,0.1365,0.0,0.9815,0.0,0.0185,0.0185,662,12.89,473,112,57,9,9,2,1,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.019630730050933784,0.4161228406909789,0.14118583317443356,18.88,0.0,0.152864044168392,0.0,low_compute_served
13191,McIntosh County,,,28206,10420,63227,37.7,0.1646,0.5234,0.6205,0.3318,0.0477,0.3795,116,11.13,83,20,10,2,2,0,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.40269524617996605,0.3485604606525912,0.45049651368662863,39.57,0.0,0.39084426040947784,0.0,low_compute_served
13193,Macon County,,,52412,20465,62851,39.1,0.2315,0.5173,0.6297,0.2247,0.1456,0.3703,220,10.75,157,37,19,3,3,1,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.39293293718166383,0.3339731285988483,0.49331797609282607,39.74,0.0,0.3927996319300668,0.0,low_compute_served
13195,Madison County,,,23376,8105,48122,36.2,0.1936,0.5274,0.5539,0.33,0.1161,0.4461,92,11.35,66,16,8,1,1,0,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.47336587436332767,0.35700575815738966,0.5710199116667776,45.71,0.0,0.46146767885898327,0.0,low_compute_served
13197,Marion County,,,20243,7244,57709,40.1,0.2443,0.5365,0.5115,0.3569,0.1316,0.4885,128,17.67,92,22,11,2,2,0,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.5183573853989814,0.599616122840691,0.542447422974987,55.28,0.0,0.5715435932827237,0.0,low_compute_underserved
13199,Meriwether County,,,9360,3332,44436,39.1,0.2143,0.6344,0.5256,0.3078,0.1667,0.4744,36,10.8,26,6,3,0,0,0,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.5033955857385399,0.33589251439539347,0.6461832247211168,48.05,0.0,0.48838279273061874,0.0,low_compute_served
13201,Miller County,,,43318,15048,77444,36.2,0.1202,0.4534,0.7435,0.1865,0.07,0.2565,237,15.75,169,40,20,3,3,1,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.2721774193548387,0.5259117082533589,0.3030228579503849,36.87,0.0,0.35978835978835977,0.0,low_compute_served
13205,Mitchell County,,,8544,3284,57883,38.5,0.2521,0.7034,0.3244,0.4746,0.201,0.6756,60,18.27,43,10,5,1,1,0,0,0,0.5591250000000001,True,0.0,0.0,0.0,0.0,0.0,0.716893039049236,0.6226487523992322,0.6046514037185928,65.58,0.0,0.6900161030595813,0.0,low_compute_underserved
13207,Monroe County,,,58354,21766,81845,34.1,0.1279,0.2291,0.7357,0.2142,0.0501,0.2643,371,17.04,265,63,32,5,5,1,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.2804541595925297,0.5754318618042226,0.20005712330320444,36.36,0.0,0.35392224522659305,0.0,low_compute_served
13209,Montgomery County,,,99291,37128,68775,36.7,0.0887,0.0,0.8689,0.0606,0.0705,0.1311,568,15.3,406,96,49,7,7,2,1,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.13911290322580644,0.508637236084453,0.18215172745663732,27.92,0.0,0.2568438003220612,0.0,low_compute_served
13211,Morgan County,,,39957,15942,68828,38.3,0.1526,0.5342,0.5258,0.3932,0.0811,0.4742,259,16.25,185,44,22,3,3,1,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.5031833616298812,0.5451055662188099,0.4093140008665208,49.44,0.0,0.504370830457787,0.0,low_compute_underserved
13213,Murray County,,,17481,6571,59570,38.1,0.2836,0.7494,0.3895,0.3931,0.2174,0.6105,59,8.98,42,10,5,1,1,0,0,0,0.5591250000000001,True,0.0,0.0,0.0,0.0,0.0,0.6478140916808149,0.26602687140115167,0.6294895468818226,50.96,0.0,0.521854152288935,0.0,low_compute_underserved
13215,Muscogee County,,,44636,15389,71432,38.0,0.1399,0.3086,0.819,0.1454,0.0356,0.181,219,14.23,157,37,19,3,3,1,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.19206281833616298,0.4675623800383877,0.3049317665967508,31.67,0.0,0.2999769956291696,0.0,low_compute_served
13217,Newton County,,,16991,6211,51864,36.6,0.2338,0.4808,0.5957,0.1962,0.2081,0.4043,88,14.17,63,15,8,1,1,0,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.42901103565365023,0.4652591170825336,0.5552653142773972,47.33,0.0,0.48010121923165394,0.0,low_compute_served
13219,Oconee County,,,82139,32881,80648,36.9,0.1504,0.3516,0.7571,0.2007,0.0422,0.2429,372,11.31,266,63,32,5,5,1,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.25774617996604415,0.3554702495201536,0.26519054677689236,29.38,0.0,0.27363699102829536,0.0,low_compute_served
13221,Oglethorpe County,,,2470,1001,39619,41.5,0.2373,0.9176,0.2473,0.5169,0.2358,0.7527,22,21.98,16,4,2,0,0,0,0,0,0.5591250000000001,True,0.0,0.0,0.0,0.0,0.0,0.7987054329371817,0.7650671785028791,0.7920176045663841,78.53,0.0,0.8389694041867954,0.0,low_compute_underserved
13223,Paulding County,,,16422,5567,54305,41.2,0.2291,0.4975,0.5339,0.3711,0.095,0.4661,75,13.47,54,13,6,1,1,0,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.49458828522920206,0.43838771593090214,0.5418511303414295,48.67,0.0,0.49551414768806074,0.0,low_compute_served
13225,Peach County,,,2019,752,29908,39.7,0.2349,0.7615,0.4148,0.3943,0.1909,0.5852,10,13.3,7,2,1,0,0,0,0,0,0.5591250000000001,True,0.0,0.0,0.0,0.0,0.0,0.6209677419354839,0.43186180422264875,0.8006141517912045,59.97,0.0,0.6254888428801472,0.0,low_compute_underserved
13227,Pickens County,,,3782,1453,45008,45.7,0.2507,0.8477,0.3057,0.5164,0.1779,0.6943,30,20.65,21,5,3,0,0,0,0,0,0.5591250000000001,True,0.0,0.0,0.0,0.0,0.0,0.7367359932088285,0.7140115163147792,0.7401204904925291,72.96,0.0,0.7749022314239704,0.0,low_compute_underserved
13229,Pierce County,,,141294,53140,74911,29.4,0.0616,0.0,0.965,0.035,0.0,0.035,531,9.99,380,90,46,7,7,2,1,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.03713921901528014,0.3047984644913628,0.12404053692698773,15.25,0.0,0.11111111111111112,0.0,low_compute_served
13231,Pike County,,,78046,31490,75415,32.5,0.1044,0.1008,0.9593,0.0407,0.0,0.0407,299,9.5,214,51,26,4,4,1,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.04318760611205433,0.28598848368522073,0.18311715050044963,16.32,0.0,0.12341844950540604,0.0,low_compute_served
13233,Polk County,,,10099,3466,49543,45.7,0.2655,0.8481,0.3799,0.3402,0.2799,0.6201,36,10.39,26,6,3,0,0,0,0,0,0.5591250000000001,True,0.0,0.0,0.0,0.0,0.0,0.6580008488964346,0.3201535508637236,0.7194113000915037,55.51,0.0,0.5741890959282264,0.0,low_compute_underserved
13235,Pulaski County,,,3746,1418,42171,43.0,0.2197,0.8815,0.3996,0.4112,0.1892,0.6004,16,11.28,11,3,1,0,0,0,0,0,0.5591250000000001,True,0.0,0.0,0.0,0.0,0.0,0.6370967741935484,0.3543186180422265,0.7511979769616033,56.66,0.0,0.5874166091557396,0.0,low_compute_underserved
13237,Putnam County,,,588,202,37779,49.7,0.2638,1.0,0.4965,0.4112,0.0923,0.5035,2,9.9,1,0,0,0,0,0,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.534274193548387,0.3013435700575816,0.8499417185770555,53.17,0.0,0.5472739820565907,0.0,low_compute_underserved
13239,Quitman County,,,12621,4661,55063,38.8,0.1989,0.6193,0.3847,0.4694,0.146,0.6153,82,17.59,59,14,7,1,1,0,0,0,0.5591250000000001,True,0.0,0.0,0.0,0.0,0.0,0.6529074702886247,0.5965451055662188,0.560264237247307,61.0,0.0,0.637336093857833,0.0,low_compute_underserved
13241,Rabun County,,,538553,184788,78473,32.8,0.1048,0.0158,0.8714,0.0878,0.0407,0.1286,1581,8.56,1130,267,136,21,21,5,2,0,0.5591250000000001,False,2.0,1.0,487.1,542.3,7680592800.0,0.13646010186757215,0.24990403071017275,0.13322975956303884,17.54,0.34278676988036594,0.13745111571198526,4.71,low_compute_served
13243,Randolph County,,,43570,15910,57763,43.4,0.2438,0.5521,0.6164,0.2917,0.0918,0.3836,106,6.66,76,18,9,1,1,0,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.40704584040747027,0.17696737044145874,0.5472300840739566,36.16,0.0,0.35162180814354727,0.0,low_compute_served
